# EIA international shipping data converted to EJ, aggregated by country, 
# adding USSR data to Russia
Country,year,value,iso,GCAM_region_ID
Serbia,1988,0,srb,15
Seychelles,1988,0.004206558806681883,syc,29
Sierra Leone,1988,0.003673983789218173,sle,5
Singapore,1988,0.42553673868741393,sgp,29
Slovakia,1988,0,svk,12
Slovenia,1988,0,svn,12
Solomon Islands,1988,8.670511605563004e-5,slb,29
Somalia,1988,0.0018009370978552281,som,2
South Africa,1988,0.13215885750126802,zaf,24
Spain,1988,0.147446091324904,esp,13
Sri Lanka,1988,0.018475078769956285,lka,27
Sudan,1988,0.0011207032657657658,sdn,2
Suriname,1988,2.001041219839142e-4,sur,25
Swaziland,1988,0,swz,4
Sweden,1988,0.02622385550563969,swe,13
Switzerland,1988,6.003123659517426e-4,che,16
Syria,1988,0.014007288538873997,syr,21
Taiwan,1988,0.0668395840488612,twn,30
Tajikistan,1988,0,tjk,10
Tanzania,1988,0.0012967708565804412,tza,4
Thailand,1988,0.07121423272166269,tha,29
Timor-Leste (East Timor),1988,0,tls,29
Togo,1988,0,tgo,5
Tonga,1988,0,ton,29
Trinidad and Tobago,1988,0.004570546401830786,tto,9
Tunisia,1988,0.004002082439678284,tun,3
Turkey,1988,0.004642655995338503,tur,15
Turkmenistan,1988,0,tkm,10
Turks and Caicos Islands,1988,0,tca,13
Tuvalu,1988,0,tuv,29
U.S. Pacific Islands,1988,2.001041219839142e-4,mhl,29
Uganda,1988,0,uga,2
Ukraine,1988,0,ukr,14
United Arab Emirates,1988,0.2902591412669372,are,21
United Kingdom,1988,0.0738822876814482,gbr,13
United States,1988,1.305153596825713,usa,1
Uruguay,1988,0.006371483499686015,ury,26
Uzbekistan,1988,0,uzb,10
Vanuatu,1988,8.965626126126127e-4,vut,29
Venezuela,1988,0.04490624935693066,ven,25
Vietnam,1988,0,vnm,29
"Virgin Islands,  U.S.",1988,0.005843280727241986,vir,1
"Virgin Islands, British",1988,0,vgb,13
Wake Island,1988,0.016408538002680967,usa,1
Western Sahara,1988,1.8401575057640747e-4,esh,3
Western Sahara,1988,1.8401575057640747e-4,esh,3
Yemen,1988,0.014472395416998766,yem,21
Yemen,1988,0.014472395416998766,yem,21
Zambia,1988,0.0016008329758713136,zmb,4
Zambia,1988,0.0016008329758713136,zmb,4
Zimbabwe,1988,0.0034017700737265415,zwe,4
Zimbabwe,1988,0.0034017700737265415,zwe,4
Afghanistan,1989,4.002082439678284e-4,afg,27
Albania,1989,0,alb,15
Algeria,1989,0.014239841977936384,dza,3
American Samoa,1989,0.0038019783176943705,asm,29
Angola,1989,0.03398765507330387,ago,4
Antigua and Barbuda,1989,0.0014007288538873995,atg,9
Argentina,1989,0.02991346304011787,arg,31
Armenia,1989,0,arm,10
Aruba,1989,0,abw,9
Australia,1989,0.028657554286525132,aus,6
Austria,1989,0,aut,13
Azerbaijan,1989,0,aze,10
"Bahamas, The",1989,0.008076875386143517,bhs,9
Bahrain,1989,0.026446193418955148,bhr,21
Bangladesh,1989,6.222408933374393e-4,bgd,27
Barbados,1989,0.0048241318056662565,brb,9
Belarus,1989,0,blr,14
Belgium,1989,0.16025756243810835,bel,13
Belize,1989,4.002082439678284e-4,blz,9
Benin,1989,8.004164879356568e-4,ben,5
Bermuda,1989,0.0016008329758713136,bmu,9
Bhutan,1989,0,btn,27
Bolivia,1989,0,bol,26
Bosnia and Herzegovina,1989,0,bih,15
Botswana,1989,0,bwa,4
Brazil,1989,0.044233226484191965,bra,7
Brunei,1989,0,brn,29
Bulgaria,1989,0,bgr,12
Burkina Faso,1989,0,bfa,5
Burma (Myanmar),1989,0,mmr,29
Burundi,1989,8.694524100201074e-5,bdi,2
Cambodia,1989,0,khm,29
Cameroon,1989,0.0022011453418230567,cmr,5
Canada,1989,0.026151745912131975,can,8
Cape Verde,1989,2.001041219839142e-4,cpv,5
Cayman Islands,1989,6.003123659517426e-4,cym,9
Central African Republic,1989,6.003123659517426e-4,caf,5
Chad,1989,0.001000520609919571,tcd,5
Chile,1989,0,chl,26
China,1989,0,chn,11
Colombia,1989,0.005170858767782528,col,32
Comoros,1989,0,com,2
Congo (Brazzaville),1989,4.242447751370674e-4,cog,5
Congo (Kinshasa),1989,0.005747134602565032,cod,5
Cook Islands,1989,4.002082439678284e-4,cok,29
Costa Rica,1989,0.0033621097972972975,cri,9
Cote dIvoire (IvoryCoast),1989,0.0030015618297587134,civ,5
Croatia,1989,0,hrv,15
Cuba,1989,0.008588853500048305,cub,9
Cyprus,1989,0.0032178906102818634,cyp,12
Czech Republic,1989,0,cze,12
Denmark,1989,0.03690208447757409,dnk,13
Djibouti,1989,0.01708216178869889,dji,2
Dominica,1989,0,dma,9
Dominican Republic,1989,0,dom,9
Ecuador,1989,0.005979688041627419,ecu,26
Egypt,1989,0.0668395840488612,egy,3
El Salvador,1989,0.0017931252252252254,slv,9
Equatorial Guinea,1989,0,gnq,5
Eritrea,1989,0,eri,2
Estonia,1989,0,est,12
Ethiopia,1989,0.0026013535857908852,eth,2
Falkland Islands (Islas Malvinas),1989,0,flk,13
Faroe Islands,1989,0,fro,13
Fiji,1989,0.005026639580767094,fji,29
Finland,1989,0.021436980323285754,fin,13
Former Czechoslovakia,1989,0,cze,12
Former Serbia and Montenegro,1989,0,scg,15
Russia,1989,0.19948518130630627,rus,23
France,1989,0.10366354980013526,fra,13
French Guiana,1989,6.003123659517426e-4,guf,25
French Polynesia,1989,0.0030103327599823692,pyf,29
Gabon,1989,0.00401830709821752,gab,5
"Gambia, The",1989,0,gmb,5
Georgia,1989,0,geo,10
Germany,1989,0,deu,13
"Germany, East",1989,0.023742083662415765,deu,13
"Germany, West",1989,0.08076875386143516,deu,13
Ghana,1989,0.0016008329758713136,gha,5
Gibraltar,1989,0.018067058653358448,gib,13
Greece,1989,0.07876771264159602,grc,13
Greenland,1989,0,grl,13
Grenada,1989,4.878538493967829e-5,grd,9
Guadeloupe,1989,1.9516155017091152e-4,glp,9
Guam,1989,0.002801457707774799,gum,29
Guatemala,1989,0.005602915415549598,gtm,9
Guinea,1989,6.003123659517426e-4,gin,5
Guinea-Bissau,1989,2.001041219839142e-4,gnb,5
Guyana,1989,2.1325931549283873e-4,guy,25
Haiti,1989,8.004164879356568e-4,hti,9
Hawaiian Trade Zone,1989,0,usa,1
Honduras,1989,0,hnd,9
Hong Kong,1989,0.11814555982960173,hkg,11
Hungary,1989,0,hun,12
Iceland,1989,0,isl,16
India,1989,0.03876491564319011,ind,17
Indonesia,1989,0.022900805071492406,idn,18
Iran,1989,0.05883541916950463,irn,21
Iraq,1989,0.00846927175748134,irq,21
Ireland,1989,8.24453019104896e-4,irl,13
Israel,1989,0.005187083426321765,isr,21
Italy,1989,0.11967187955884839,ita,13
Jamaica,1989,6.593430819369974e-5,jam,9
Japan,1989,0.20652788493889332,jpn,19
Jordan,1989,0.00865255030764679,jor,21
Kazakhstan,1989,0,kaz,10
Kenya,1989,0.006580000407579161,ken,2
Kiribati,1989,0,kir,29
"Korea, North",1989,0,prk,29
"Korea, South",1989,0.07700703673344927,kor,28
Kosovo,1989,0,srb,15
Kuwait,1989,0.05563255139120353,kwt,21
Kyrgyzstan,1989,0,kgz,10
Laos,1989,0,lao,29
Latvia,1989,0,lva,12
Lebanon,1989,0.004250259624000678,lbn,21
Lesotho,1989,0,lso,4
Liberia,1989,0.0024174741223462067,lbr,5
Libya,1989,0.011518305736299302,lby,3
Lithuania,1989,0,ltu,12
Luxembourg,1989,0,lux,13
Macau,1989,0,mac,11
Macedonia,1989,0,mkd,15
Madagascar,1989,6.483854282902206e-4,mdg,2
Malawi,1989,4.002082439678284e-4,mwi,4
Malaysia,1989,0.002817682366314035,mys,29
Maldives,1989,0,mdv,27
Mali,1989,6.003123659517426e-4,mli,5
Malta,1989,0.0034498431360650197,mlt,12
Martinique,1989,4.4828130630630635e-4,mtq,9
Mauritania,1989,8.004164879356568e-4,mrt,5
Mauritius,1989,0.004298332686339155,mus,2
Mexico,1989,0.021933334691930536,mex,20
Micronesia,1989,0,fsm,29
Moldova,1989,0,mda,14
Mongolia,1989,0,mng,10
Montenegro,1989,0,mne,15
Montserrat,1989,4.088127212131367e-5,msr,9
Morocco,1989,0.0028102286379984545,mar,3
Mozambique,1989,0.0016969791005482695,moz,4
Namibia,1989,0,nam,4
Nauru,1989,2.001041219839142e-4,nru,29
Nepal,1989,0,npl,27
Netherlands,1989,0.4220153868711205,nld,13
Netherlands Antilles,1989,0.06628073469917639,ant,9
New Caledonia,1989,0.0010224491373052678,ncl,29
New Zealand,1989,0.009485416112660919,nzl,6
Nicaragua,1989,0,nic,9
Niger,1989,6.003123659517426e-4,ner,5
Nigeria,1989,0.031193408324879837,nga,5
Niue,1989,0,niu,29
Norway,1989,0.014472395416998766,nor,16
Oman,1989,0.015417031091949859,omn,21
Pakistan,1989,0.006051196721855905,pak,22
Palestinian Territories,1989,0,pse,21
Panama,1989,0.011390912121102338,pan,9
Papua New Guinea,1989,0.0012006247319034853,png,29
Paraguay,1989,4.002082439678284e-4,pry,26
Peru,1989,0.001013721472837717,per,26
Philippines,1989,0.020146819512776856,phl,29
Poland,1989,0.032202942633987874,pol,12
Portugal,1989,0.01261557338417506,prt,13
Puerto Rico,1989,0.004218411220201435,pri,1
Qatar,1989,0.012719531381482019,qat,21
Reunion,1989,4.002082439678284e-4,reu,2
Romania,1989,0,rom,12
Rwanda,1989,4.002082439678284e-4,rwa,2
Saint Helena,1989,4.346261529490616e-5,shn,13
Saint Kitts and Nevis,1989,0,kna,9
Saint Lucia,1989,0,lca,9
Saint Pierre and Miquelon,1989,0.0022011453418230567,spm,13
Saint Vincent/Grenadines,1989,0,vct,9
Samoa,1989,0,wsm,29
Sao Tome and Principe,1989,0,stp,5
Saudi Arabia,1989,0.3582044057495834,sau,21
Senegal,1989,0.0010726302034272878,sen,5
Serbia,1989,0,srb,15
Seychelles,1989,3.421780485924933e-6,syc,29
Sierra Leone,1989,0.003673983789218173,sle,5
Singapore,1989,0.4365034060333792,sgp,29
Slovakia,1989,0,svk,12
Slovenia,1989,0,svn,12
Solomon Islands,1989,8.694524100201074e-5,slb,29
Somalia,1989,0.0018009370978552281,som,2
South Africa,1989,0.13215885750126802,zaf,24
Spain,1989,0.1271953138148202,esp,13
Sri Lanka,1989,0.014984974444182788,lka,27
Sudan,1989,0.0014007288538873995,sdn,2
Suriname,1989,2.001041219839142e-4,sur,25
Swaziland,1989,0,swz,4
Sweden,1989,0.028176823663140355,swe,13
Switzerland,1989,8.004164879356568e-4,che,16
Syria,1989,0.020010412198391423,syr,21
Taiwan,1989,0.06676146532256116,twn,30
Tajikistan,1989,0,tjk,10
Tanzania,1989,0.009404893733243968,tza,4
Thailand,1989,0.08326855310303602,tha,29
Timor-Leste (East Timor),1989,0,tls,29
Togo,1989,0,tgo,5
Tonga,1989,1.7389048200402147e-4,ton,29
Trinidad and Tobago,1989,0.0017450521628867475,tto,9
Tunisia,1989,0.004402290683646113,tun,3
Turkey,1989,0.006915910930669275,tur,15
Turkmenistan,1989,0,tkm,10
Turks and Caicos Islands,1989,0,tca,13
Tuvalu,1989,0,tuv,29
U.S. Pacific Islands,1989,6.003123659517426e-4,mhl,29
Uganda,1989,0,uga,2
Ukraine,1989,0,ukr,14
United Arab Emirates,1989,0.2902591412669372,are,21
United Kingdom,1989,0.09709556765814072,gbr,13
United States,1989,1.3158017801336859,usa,1
Uruguay,1989,0.0061473428465328595,ury,26
Uzbekistan,1989,0,uzb,10
Vanuatu,1989,6.724219594594595e-4,vut,29
Venezuela,1989,0.04490624935693066,ven,25
Vietnam,1989,0,vnm,29
"Virgin Islands,  U.S.",1989,0.006043384849225902,vir,1
"Virgin Islands, British",1989,0,vgb,13
Wake Island,1989,0.016408538002680967,usa,1
Western Sahara,1989,1.845160108813673e-4,esh,3
Western Sahara,1989,1.845160108813673e-4,esh,3
Yemen,1989,0.013271770685095283,yem,21
Yemen,1989,0.013271770685095283,yem,21
Zambia,1989,0.0016008329758713136,zmb,4
Zambia,1989,0.0016008329758713136,zmb,4
Zimbabwe,1989,0.0036018741957104562,zwe,4
Zimbabwe,1989,0.0036018741957104562,zwe,4
Afghanistan,1990,4.002082439678284e-4,afg,27
Albania,1990,0,alb,15
Algeria,1990,0.014039737855952469,dza,3
American Samoa,1990,0.0036018741957104562,asm,29
Angola,1990,0.03396361854213463,ago,4
Antigua and Barbuda,1990,0.0014007288538873995,atg,9
Argentina,1990,0.02774416610209405,arg,31
Armenia,1990,0,arm,10
Aruba,1990,0,abw,9
Australia,1990,0.02412666816112359,aus,6
Austria,1990,0,aut,13
Azerbaijan,1990,0,aze,10
"Bahamas, The",1990,0.014953126040383548,bhs,9
Bahrain,1990,0.026494266481293625,bhr,21
Bangladesh,1990,4.002082439678284e-4,bgd,27
Barbados,1990,0.005226743702751009,brb,9
Belarus,1990,0,blr,14
Belgium,1990,0.1692231885642345,bel,13
Belize,1990,4.002082439678284e-4,blz,9
Benin,1990,6.003123659517426e-4,ben,5
Bermuda,1990,8.004164879356568e-4,bmu,9
Bhutan,1990,0,btn,27
Bolivia,1990,0,bol,26
Bosnia and Herzegovina,1990,0,bih,15
Botswana,1990,0,bwa,4
Brazil,1990,0.041823564234475766,bra,7
Brunei,1990,0,brn,29
Bulgaria,1990,0,bgr,12
Burkina Faso,1990,0,bfa,5
Burma (Myanmar),1990,0,mmr,29
Burundi,1990,8.694524100201074e-5,bdi,2
Cambodia,1990,0,khm,29
Cameroon,1990,0.0022011453418230567,cmr,5
Canada,1990,0.02607963631862426,can,8
Cape Verde,1990,2.001041219839142e-4,cpv,5
Cayman Islands,1990,4.002082439678284e-4,cym,9
Central African Republic,1990,6.003123659517426e-4,caf,5
Chad,1990,0.001000520609919571,tcd,5
Chile,1990,0,chl,26
China,1990,0.07844922860360361,chn,11
Colombia,1990,0.005170858767782528,col,32
Comoros,1990,0,com,2
Congo (Brazzaville),1990,2.2203264936961092e-4,cog,5
Congo (Kinshasa),1990,0.005747134602565032,cod,5
Cook Islands,1990,4.002082439678284e-4,cok,29
Costa Rica,1990,0.003738281510095887,cri,9
Cote dIvoire (IvoryCoast),1990,0.0028058419710600678,civ,5
Croatia,1990,0,hrv,15
Cuba,1990,0.006988020524176992,cub,9
Cyprus,1990,0.012550674750018117,cyp,12
Czech Republic,1990,0,cze,12
Denmark,1990,0.038903125697413235,dnk,13
Djibouti,1990,0.016481849422747146,dji,2
Dominica,1990,0,dma,9
Dominican Republic,1990,0,dom,9
Ecuador,1990,0.008429010567772868,ecu,26
Egypt,1990,0.10246172324167331,egy,3
El Salvador,1990,0,slv,9
Equatorial Guinea,1990,0,gnq,5
Eritrea,1990,0,eri,2
Estonia,1990,0,est,12
Ethiopia,1990,0.0026013535857908852,eth,2
Falkland Islands (Islas Malvinas),1990,0,flk,13
Faroe Islands,1990,0,fro,13
Fiji,1990,0.005026639580767094,fji,29
Finland,1990,0.02395841244293892,fin,13
Former Czechoslovakia,1990,0,cze,12
Former Serbia and Montenegro,1990,0,scg,15
Russia,1990,0.17482970945945947,rus,23
France,1990,0.11887266489747121,fra,13
French Guiana,1990,6.003123659517426e-4,guf,25
French Polynesia,1990,0.0030103327599823692,pyf,29
Gabon,1990,0.003994270567048282,gab,5
"Gambia, The",1990,0,gmb,5
Georgia,1990,0,geo,10
Germany,1990,0,deu,13
"Germany, East",1990,0.01255968844920658,deu,13
"Germany, West",1990,0.0892536493641765,deu,13
Ghana,1990,0.0018009370978552281,gha,5
Gibraltar,1990,0.01849130342849552,gib,13
Greece,1990,0.10494349508489723,grc,13
Greenland,1990,0,grl,13
Grenada,1990,4.878538493967829e-5,grd,9
Guadeloupe,1990,0.004002082439678284,glp,9
Guam,1990,0.004370442279846872,gum,29
Guatemala,1990,0.005803019537533512,gtm,9
Guinea,1990,6.003123659517426e-4,gin,5
Guinea-Bissau,1990,2.001041219839142e-4,gnb,5
Guyana,1990,2.1325931549283873e-4,guy,25
Haiti,1990,8.004164879356568e-4,hti,9
Hawaiian Trade Zone,1990,0,usa,1
Honduras,1990,0.001568984572072072,hnd,9
Hong Kong,1990,0.11110285619701471,hkg,11
Hungary,1990,0,hun,12
Iceland,1990,0,isl,16
India,1990,0.03676387442335097,ind,17
Indonesia,1990,0.03560411179443519,idn,18
Iran,1990,0.11383100248472333,irn,21
Iraq,1990,0.00625190175711905,irq,21
Ireland,1990,0.001048593672258049,irl,13
Israel,1990,0.007156276242361664,isr,21
Italy,1990,0.11094661874441467,ita,13
Jamaica,1990,4.242447751370674e-4,jam,9
Japan,1990,0.21749455228485856,jpn,19
Jordan,1990,0.010005206099195712,jor,21
Kazakhstan,1990,0,kaz,10
Kenya,1990,0.006852214123070794,ken,2
Kiribati,1990,0,kir,29
"Korea, North",1990,0,prk,29
"Korea, South",1990,0.066040369387484,kor,28
Kosovo,1990,0,srb,15
Kuwait,1990,0.043145573448783905,kwt,21
Kyrgyzstan,1990,0,kgz,10
Laos,1990,0,lao,29
Latvia,1990,0,lva,12
Lebanon,1990,0.0034498431360650197,lbn,21
Lesotho,1990,0,lso,4
Liberia,1990,0.0010726302034272878,lbr,5
Libya,1990,0.012366795286573438,lby,3
Lithuania,1990,0,ltu,12
Luxembourg,1990,0,lux,13
Macau,1990,0,mac,11
Macedonia,1990,0,mkd,15
Madagascar,1990,4.242447751370674e-4,mdg,2
Malawi,1990,4.002082439678284e-4,mwi,4
Malaysia,1990,0.0038422395074028453,mys,29
Maldives,1990,0,mdv,27
Mali,1990,6.003123659517426e-4,mli,5
Malta,1990,0.0034498431360650197,mlt,12
Martinique,1990,4.4828130630630635e-4,mtq,9
Mauritania,1990,8.004164879356568e-4,mrt,5
Mauritius,1990,0.009300935735937009,mus,2
Mexico,1990,0.026295965099147403,mex,20
Micronesia,1990,0,fsm,29
Moldova,1990,0,mda,14
Mongolia,1990,0,mng,10
Montenegro,1990,0,mne,15
Montserrat,1990,4.088127212131367e-5,msr,9
Morocco,1990,0.002801457707774799,mar,3
Mozambique,1990,0.0014055361601212474,moz,4
Namibia,1990,0,nam,4
Nauru,1990,2.001041219839142e-4,nru,29
Nepal,1990,0,npl,27
Netherlands,1990,0.446430493406275,nld,13
Netherlands Antilles,1990,0.06852214123070792,ant,9
New Caledonia,1990,8.223450153213536e-4,ncl,29
New Zealand,1990,0.01239924460365191,nzl,6
Nicaragua,1990,0,nic,9
Niger,1990,6.003123659517426e-4,ner,5
Nigeria,1990,0.029240440167379176,nga,5
Niue,1990,0,niu,29
Norway,1990,0.01819445226855542,nor,16
Oman,1990,0.025334503852377847,omn,21
Pakistan,1990,0.005747134602565032,pak,22
Palestinian Territories,1990,0,pse,21
Panama,1990,0.011735235430101682,pan,9
Papua New Guinea,1990,0.0012006247319034853,png,29
Paraguay,1990,9.757076987935658e-5,pry,26
Peru,1990,4.0227057834214916e-4,per,26
Philippines,1990,0.011198018958469193,phl,29
Poland,1990,0.017834505214296067,pol,12
Portugal,1990,0.015585286810134531,prt,13
Puerto Rico,1990,0.007436301830483298,pri,1
Qatar,1990,0.01396041730309398,qat,21
Reunion,1990,4.002082439678284e-4,reu,2
Romania,1990,0,rom,12
Rwanda,1990,4.002082439678284e-4,rwa,2
Saint Helena,1990,4.346261529490616e-5,shn,13
Saint Kitts and Nevis,1990,0,kna,9
Saint Lucia,1990,0,lca,9
Saint Pierre and Miquelon,1990,0.0022011453418230567,spm,13
Saint Vincent/Grenadines,1990,0,vct,9
Samoa,1990,0,wsm,29
Sao Tome and Principe,1990,0,stp,5
Saudi Arabia,1990,0.1652992248508562,sau,21
Senegal,1990,0.009717368638444076,sen,5
Serbia,1990,0,srb,15
Seychelles,1990,0.003806362580979639,syc,29
Sierra Leone,1990,0.003874087911202086,sle,5
Singapore,1990,0.45763752606393265,sgp,29
Slovakia,1990,0,svk,12
Slovenia,1990,0,svn,12
Solomon Islands,1990,8.694524100201074e-5,slb,29
Somalia,1990,0.0016008329758713136,som,2
South Africa,1990,0.13215885750126802,zaf,24
Spain,1990,0.153130730946429,esp,13
Sri Lanka,1990,0.01426447942238485,lka,27
Sudan,1990,0.0016008329758713136,sdn,2
Suriname,1990,2.001041219839142e-4,sur,25
Swaziland,1990,0,swz,4
Sweden,1990,0.026247892036808922,swe,13
Switzerland,1990,6.003123659517426e-4,che,16
Syria,1990,0.020010412198391423,syr,21
Taiwan,1990,0.06676146532256116,twn,30
Tajikistan,1990,0,tjk,10
Tanzania,1990,0.0022011453418230567,tza,4
Thailand,1990,0.06745251559367679,tha,29
Timor-Leste (East Timor),1990,0,tls,29
Togo,1990,0,tgo,5
Tonga,1990,1.7389048200402147e-4,ton,29
Trinidad and Tobago,1990,0.0010966667345965269,tto,9
Tunisia,1990,0.0064033319034852544,tun,3
Turkey,1990,0.004794687054983938,tur,15
Turkmenistan,1990,0,tkm,10
Turks and Caicos Islands,1990,0,tca,13
Tuvalu,1990,0,tuv,29
U.S. Pacific Islands,1990,6.003123659517426e-4,mhl,29
Uganda,1990,0,uga,2
Ukraine,1990,0,ukr,14
United Arab Emirates,1990,0.2812935151408111,are,21
United Kingdom,1990,0.10205911134458856,gbr,13
United States,1990,1.3816738938029856,usa,1
Uruguay,1990,0.006171379377702099,ury,26
Uzbekistan,1990,0,uzb,10
Vanuatu,1990,6.724219594594595e-4,vut,29
Venezuela,1990,0.03290000203789581,ven,25
Vietnam,1990,0,vnm,29
"Virgin Islands,  U.S.",1990,0.006043384849225902,vir,1
"Virgin Islands, British",1990,0,vgb,13
Wake Island,1990,0.016008329758713136,usa,1
Western Sahara,1990,1.845160108813673e-4,esh,3
Western Sahara,1990,1.845160108813673e-4,esh,3
Yemen,1990,0.016185599176086272,yem,21
Yemen,1990,0.016185599176086272,yem,21
Zambia,1990,0.0016008329758713136,zmb,4
Zambia,1990,0.0016008329758713136,zmb,4
Zimbabwe,1990,0.002801457707774799,zwe,4
Zimbabwe,1990,0.002801457707774799,zwe,4
Afghanistan,1991,4.002082439678284e-4,afg,27
Albania,1991,0,alb,15
Algeria,1991,0.015040258465872036,dza,3
American Samoa,1991,0.0036018741957104562,asm,29
Angola,1991,0.03398765507330387,ago,4
Antigua and Barbuda,1991,0.0016008329758713136,atg,9
Argentina,1991,0.01592900920585465,arg,31
Armenia,1991,0,arm,10
Aruba,1991,0,abw,9
Australia,1991,0.02410263162995436,aus,6
Austria,1991,0,aut,13
Azerbaijan,1991,0,aze,10
"Bahamas, The",1991,0.010246172324167331,bhs,9
Bahrain,1991,0.026494266481293625,bhr,21
Bangladesh,1991,2.001041219839142e-4,bgd,27
Barbados,1991,0.005226743702751009,brb,9
Belarus,1991,0,blr,14
Belgium,1991,0.17346563631560516,bel,13
Belize,1991,4.002082439678284e-4,blz,9
Benin,1991,8.004164879356568e-4,ben,5
Bermuda,1991,8.004164879356568e-4,bmu,9
Bhutan,1991,0,btn,27
Bolivia,1991,0,bol,26
Bosnia and Herzegovina,1991,0,bih,15
Botswana,1991,0,bwa,4
Brazil,1991,0.053150779547979615,bra,7
Brunei,1991,0,brn,29
Bulgaria,1991,0.0147446091324904,bgr,12
Burkina Faso,1991,0,bfa,5
Burma (Myanmar),1991,0,mmr,29
Burundi,1991,8.694524100201074e-5,bdi,2
Cambodia,1991,0,khm,29
Cameroon,1991,6.003123659517426e-4,cmr,5
Canada,1991,0.026247892036808922,can,8
Cape Verde,1991,2.001041219839142e-4,cpv,5
Cayman Islands,1991,2.001041219839142e-4,cym,9
Central African Republic,1991,6.003123659517426e-4,caf,5
Chad,1991,0.001000520609919571,tcd,5
Chile,1991,0,chl,26
China,1991,0.08965626126126126,chn,11
Colombia,1991,0.005723098071395793,col,32
Comoros,1991,0,com,2
Congo (Brazzaville),1991,2.2414065315315318e-4,cog,5
Congo (Kinshasa),1991,0.005947238724548946,cod,5
Cook Islands,1991,4.002082439678284e-4,cok,29
Costa Rica,1991,0.002169296938023815,cri,9
Cote dIvoire (IvoryCoast),1991,0.0036062584589957253,civ,5
Croatia,1991,0,hrv,15
Cuba,1991,0.006988020524176992,cub,9
Cyprus,1991,0.010549633530178975,cyp,12
Czech Republic,1991,0,cze,12
Denmark,1991,0.03442031263435017,dnk,13
Djibouti,1991,0.01693013072905345,dji,2
Dominica,1991,0,dma,9
Dominican Republic,1991,0,dom,9
Ecuador,1991,0.00541903595210492,ecu,26
Egypt,1991,0.06732031467224597,egy,3
El Salvador,1991,0,slv,9
Equatorial Guinea,1991,0,gnq,5
Eritrea,1991,0,eri,2
Estonia,1991,0,est,12
Ethiopia,1991,0.0026013535857908852,eth,2
Falkland Islands (Islas Malvinas),1991,0,flk,13
Faroe Islands,1991,0,fro,13
Fiji,1991,0.004450363745984591,fji,29
Finland,1991,0.02186122509842282,fin,13
Former Czechoslovakia,1991,0,cze,12
Former Serbia and Montenegro,1991,0,scg,15
Russia,1991,0.17931252252252253,rus,23
France,1991,0.11687162367763207,fra,13
French Guiana,1991,8.004164879356568e-4,guf,25
French Polynesia,1991,0.0030103327599823692,pyf,29
Gabon,1991,0.005819244196072749,gab,5
"Gambia, The",1991,0,gmb,5
Georgia,1991,0,geo,10
Germany,1991,0.0827697950812743,deu,13
"Germany, East",1991,0,deu,13
"Germany, West",1991,0,deu,13
Ghana,1991,0.0018009370978552281,gha,5
Gibraltar,1991,0.018939584734801822,gib,13
Greece,1991,0.09373646242723957,grc,13
Greenland,1991,0,grl,13
Grenada,1991,4.878538493967829e-5,grd,9
Guadeloupe,1991,0.0042021865616621995,glp,9
Guam,1991,0.004370442279846872,gum,29
Guatemala,1991,0.006003123659517427,gtm,9
Guinea,1991,6.003123659517426e-4,gin,5
Guinea-Bissau,1991,2.001041219839142e-4,gnb,5
Guyana,1991,2.1325931549283873e-4,guy,25
Haiti,1991,8.004164879356568e-4,hti,9
Hawaiian Trade Zone,1991,0,usa,1
Honduras,1991,0.0017931252252252254,hnd,9
Hong Kong,1991,0.1051778512637973,hkg,11
Hungary,1991,0,hun,12
Iceland,1991,0,isl,16
India,1991,0.036787910954520206,ind,17
Indonesia,1991,0.015184477652887472,idn,18
Iran,1991,0.10958855473335266,irn,21
Iraq,1991,0.002017265878378378,irq,21
Ireland,1991,0.0012967708565804412,irl,13
